date,code,close
2024-07-11,600000.SH,8.26
2024-07-11,600030.SH,17.59
2024-07-11,600031.SH,15.6
2024-07-11,600036.SH,32.79
2024-07-11,600048.SH,8.11
2024-07-11,600104.SH,13.49
2024-07-11,600309.SH,77.19
2024-07-11,600438.SH,16.9
2024-07-11,600519.SH,1418.04
2024-07-11,601318.SH,39.79
2024-07-12,000001.SZ,9.9
2024-07-12,000333.SZ,63.64
2024-07-12,000651.SZ,36.24
2024-07-12,000725.SZ,4.25
2024-07-12,000858.SZ,123.16
2024-07-12,002236.SZ,14.78
2024-07-12,002352.SZ,33.5
2024-07-12,002415.SZ,29.75
2024-07-12,002714.SZ,42.01
2024-07-12,300750.SZ,176.15
2024-07-12,600000.SH,8.31
2024-07-12,600030.SH,17.64
2024-07-12,600031.SH,16.17
2024-07-12,600036.SH,33.01
2024-07-12,600048.SH,8.43
2024-07-12,600104.SH,13.61
2024-07-12,600309.SH,80.4
2024-07-12,600438.SH,17.12
2024-07-12,600519.SH,1442.89
2024-07-12,601318.SH,39.88
2024-07-15,000001.SZ,10.04
2024-07-15,000333.SZ,64.36
2024-07-15,000651.SZ,36.27
2024-07-15,000725.SZ,3.96
2024-07-15,000858.SZ,124.07
2024-07-15,002236.SZ,14.64
2024-07-15,002352.SZ,33.6
2024-07-15,002415.SZ,29.75
2024-07-15,002714.SZ,42.4
2024-07-15,300750.SZ,176.26
2024-07-15,600000.SH,8.49
2024-07-15,600030.SH,17.73
2024-07-15,600031.SH,16.1
2024-07-15,600036.SH,33.72
2024-07-15,600048.SH,8.4
2024-07-15,600104.SH,13.77
2024-07-15,600309.SH,80.71
2024-07-15,600438.SH,17.2
2024-07-15,600519.SH,1447.37
2024-07-15,601318.SH,40.33
2024-07-16,000001.SZ,10.02
2024-07-16,000333.SZ,63.75
2024-07-16,000651.SZ,36.0
2024-07-16,000725.SZ,3.94
2024-07-16,000858.SZ,123.31
2024-07-16,002236.SZ,14.67
2024-07-16,002352.SZ,33.27
2024-07-16,002415.SZ,29.82
2024-07-16,002714.SZ,43.47
2024-07-16,300750.SZ,176.45
2024-07-16,600000.SH,8.51
2024-07-16,600030.SH,17.81
2024-07-16,600031.SH,16.05
2024-07-16,600036.SH,33.46
2024-07-16,600048.SH,8.45
2024-07-16,600104.SH,13.79
2024-07-16,600309.SH,80.65
2024-07-16,600438.SH,17.29
2024-07-16,600519.SH,1442.49
2024-07-16,601318.SH,38.62
2024-07-17,000001.SZ,10.06
2024-07-17,000333.SZ,61.66
2024-07-17,000651.SZ,35.69
2024-07-17,000725.SZ,4.06
2024-07-17,000858.SZ,123.87
2024-07-17,002236.SZ,14.79
2024-07-17,002352.SZ,33.5
2024-07-17,002415.SZ,29.98
2024-07-17,002714.SZ,43.7
2024-07-17,300750.SZ,175.1
2024-07-17,600000.SH,8.55
2024-07-17,600030.SH,18.06
2024-07-17,600031.SH,15.84
2024-07-17,600036.SH,33.65
2024-07-17,600048.SH,8.65
2024-07-17,600104.SH,13.97
2024-07-17,600309.SH,78.92
2024-07-17,600438.SH,18.06
2024-07-17,600519.SH,1447.39
2024-07-17,601318.SH,39.16
2024-07-18,000001.SZ,10.08
2024-07-18,000333.SZ,62.01
2024-07-18,000651.SZ,35.98
2024-07-18,000725.SZ,3.98
2024-07-18,000858.SZ,127.46
2024-07-18,002236.SZ,14.45
2024-07-18,002352.SZ,34.29
2024-07-18,002415.SZ,29.62
2024-07-18,002714.SZ,44.08
2024-07-18,300750.SZ,178.82
2024-07-18,600000.SH,8.61
2024-07-18,600030.SH,18.04
2024-07-18,600031.SH,15.95
2024-07-18,600036.SH,33.76
2024-07-18,600048.SH,8.74
2024-07-18,600104.SH,14.23
2024-07-18,600309.SH,79.99
2024-07-18,600438.SH,17.65
2024-07-18,600519.SH,1469.55
2024-07-18,601318.SH,39.84
2024-07-19,000001.SZ,10.07
2024-07-19,000333.SZ,62.89
2024-07-19,000651.SZ,36.64
2024-07-19,000725.SZ,4.02
2024-07-19,000858.SZ,127.21
2024-07-19,002236.SZ,14.62
2024-07-19,002352.SZ,34.63
2024-07-19,002415.SZ,29.86
2024-07-19,002714.SZ,43.87
2024-07-19,300750.SZ,185.31
2024-07-19,600000.SH,8.62
2024-07-19,600030.SH,18.31
2024-07-19,600031.SH,16.21
2024-07-19,600036.SH,33.59
2024-07-19,600048.SH,8.65
2024-07-19,600104.SH,14.3
2024-07-19,600309.SH,80.02
2024-07-19,600438.SH,17.77
2024-07-19,600519.SH,1461.16
2024-07-19,601318.SH,40.07
2024-07-22,000001.SZ,9.97
2024-07-22,000333.SZ,63.32
2024-07-22,000651.SZ,36.55
2024-07-22,000725.SZ,3.98
2024-07-22,000858.SZ,128.41
2024-07-22,002236.SZ,14.82
2024-07-22,002352.SZ,34.93
2024-07-22,002415.SZ,30.1
2024-07-22,002714.SZ,43.77
2024-07-22,300750.SZ,186.5
2024-07-22,600000.SH,8.52
2024-07-22,600030.SH,18.94
2024-07-22,600031.SH,16.13
2024-07-22,600036.SH,33.09
2024-07-22,600048.SH,8.52
2024-07-22,600104.SH,14.33
2024-07-22,600309.SH,80.11
2024-07-22,600438.SH,18.19
2024-07-22,600519.SH,1468.68
2024-07-22,601318.SH,40.48
2024-07-23,000001.SZ,9.94
2024-07-23,000333.SZ,62.38
2024-07-23,000651.SZ,35.97
2024-07-23,000725.SZ,3.9
2024-07-23,000858.SZ,124.29
2024-07-23,002236.SZ,14.31
2024-07-23,002352.SZ,34.52
2024-07-23,002415.SZ,29.58
2024-07-23,002714.SZ,42.79
2024-07-23,300750.SZ,185.31
2024-07-23,600000.SH,8.59
2024-07-23,600030.SH,18.56
2024-07-23,600031.SH,16.0
2024-07-23,600036.SH,33.23
2024-07-23,600048.SH,8.56
2024-07-23,600104.SH,14.29
2024-07-23,600309.SH,79.01
2024-07-23,600438.SH,17.98
2024-07-23,600519.SH,1432.6
2024-07-23,601318.SH,40.62
2024-07-24,000001.SZ,9.9
2024-07-24,000333.SZ,59.64
2024-07-24,000651.SZ,34.94
2024-07-24,000725.SZ,3.75
2024-07-24,000858.SZ,123.02
2024-07-24,002236.SZ,14.07
2024-07-24,002352.SZ,34.03
2024-07-24,002415.SZ,28.97
2024-07-24,002714.SZ,42.23
2024-07-24,300750.SZ,184.5
2024-07-24,600000.SH,8.54
2024-07-24,600030.SH,18.15
2024-07-24,600031.SH,15.74
2024-07-24,600036.SH,33.03
2024-07-24,600048.SH,8.27
2024-07-24,600104.SH,14.05
2024-07-24,600309.SH,78.2
2024-07-24,600438.SH,17.45
2024-07-24,600519.SH,1412.91
2024-07-24,601318.SH,40.21
2024-07-25,000001.SZ,9.79
2024-07-25,000333.SZ,58.9
2024-07-25,000651.SZ,34.69
2024-07-25,000725.SZ,3.75
2024-07-25,000858.SZ,122.62
2024-07-25,002236.SZ,13.97
2024-07-25,002352.SZ,33.94
2024-07-25,002415.SZ,28.92
2024-07-25,002714.SZ,41.99
2024-07-25,300750.SZ,184.18
2024-07-25,600000.SH,8.32
2024-07-25,600030.SH,18.18
2024-07-25,600031.SH,15.65
2024-07-25,600036.SH,32.37
2024-07-25,600048.SH,8.28
2024-07-25,600104.SH,14.04
2024-07-25,600309.SH,77.45
2024-07-25,600438.SH,17.46
2024-07-25,600519.SH,1398.15
2024-07-25,601318.SH,40.09
2024-07-26,000001.SZ,9.76
2024-07-26,000333.SZ,61.4
2024-07-26,000651.SZ,36.73
2024-07-26,000725.SZ,3.78
2024-07-26,000858.SZ,122.62
2024-07-26,002236.SZ,14.19
2024-07-26,002352.SZ,33.82
2024-07-26,002415.SZ,29.11
2024-07-26,002714.SZ,41.57
2024-07-26,300750.SZ,187.15
2024-07-26,600000.SH,8.24
2024-07-26,600030.SH,18.26
2024-07-26,600031.SH,15.72
2024-07-26,600036.SH,32.11
2024-07-26,600048.SH,8.38
2024-07-26,600104.SH,13.97
2024-07-26,600309.SH,77.94
2024-07-26,600438.SH,17.49
2024-07-26,600519.SH,1389.18
2024-07-26,601318.SH,40.09
2024-07-29,000001.SZ,9.76
2024-07-29,000333.SZ,62.16
2024-07-29,000651.SZ,37.3
2024-07-29,000725.SZ,3.83
2024-07-29,000858.SZ,121.64
2024-07-29,002236.SZ,14.21
2024-07-29,002352.SZ,33.16
2024-07-29,002415.SZ,29.01
2024-07-29,002714.SZ,40.83
2024-07-29,300750.SZ,179.14
2024-07-29,600000.SH,8.3
2024-07-29,600030.SH,18.25
2024-07-29,600031.SH,15.58
2024-07-29,600036.SH,32.2
2024-07-29,600048.SH,8.14
2024-07-29,600104.SH,14.04
2024-07-29,600309.SH,76.92
2024-07-29,600438.SH,17.56
2024-07-29,600519.SH,1376.48
2024-07-29,601318.SH,40.35
2024-07-30,000001.SZ,9.82
2024-07-30,000333.SZ,60.6
2024-07-30,000651.SZ,36.5
2024-07-30,000725.SZ,3.81
2024-07-30,000858.SZ,119.08
2024-07-30,002236.SZ,13.98
2024-07-30,002352.SZ,32.44
2024-07-30,002415.SZ,28.2
2024-07-30,002714.SZ,40.89
2024-07-30,300750.SZ,182.34
2024-07-30,600000.SH,8.36
2024-07-30,600030.SH,18.13
2024-07-30,600031.SH,15.46
2024-07-30,600036.SH,32.15
2024-07-30,600048.SH,8.15
2024-07-30,600104.SH,13.96
2024-07-30,600309.SH,73.83
2024-07-30,600438.SH,17.42
2024-07-30,600519.SH,1340.34
2024-07-30,601318.SH,40.4
2024-07-31,000001.SZ,9.85
2024-07-31,000333.SZ,60.73
2024-07-31,000651.SZ,36.53
2024-07-31,000725.SZ,3.85
2024-07-31,000858.SZ,120.23
2024-07-31,002236.SZ,14.15
2024-07-31,002352.SZ,32.7
2024-07-31,002415.SZ,28.33
2024-07-31,002714.SZ,41.5
2024-07-31,300750.SZ,181.13
2024-07-31,600000.SH,8.35
2024-07-31,600030.SH,18.27
2024-07-31,600031.SH,15.53
2024-07-31,600036.SH,32.25
2024-07-31,600048.SH,8.17
2024-07-31,600104.SH,13.98
2024-07-31,600309.SH,74.14
2024-07-31,600438.SH,17.25
2024-07-31,600519.SH,1351.96
2024-07-31,601318.SH,40.58
2024-08-01,000001.SZ,9.95
2024-08-01,000333.SZ,63.41
2024-08-01,000651.SZ,37.6
2024-08-01,000725.SZ,3.9
2024-08-01,000858.SZ,121.43
2024-08-01,002236.SZ,14.7
2024-08-01,002352.SZ,33.53
2024-08-01,002415.SZ,28.66
2024-08-01,002714.SZ,42.38
2024-08-01,300750.SZ,179.24
2024-08-01,600000.SH,8.34
2024-08-01,600030.SH,18.88
2024-08-01,600031.SH,15.77
2024-08-01,600036.SH,32.27
2024-08-01,600048.SH,8.43
2024-08-01,600104.SH,14.21
2024-08-01,600309.SH,73.63
2024-08-01,600438.SH,17.85
2024-08-01,600519.SH,1363.38
2024-08-01,601318.SH,41.58
2024-08-02,000001.SZ,9.91
2024-08-02,000333.SZ,62.57
2024-08-02,000651.SZ,37.85
2024-08-02,000725.SZ,3.87
2024-08-02,000858.SZ,120.45
2024-08-02,002236.SZ,14.5
2024-08-02,002352.SZ,33.32
2024-08-02,002415.SZ,28.36
2024-08-02,002714.SZ,42.22
2024-08-02,300750.SZ,175.9
2024-08-02,600000.SH,8.4
2024-08-02,600030.SH,18.53
2024-08-02,600031.SH,15.61
2024-08-02,600036.SH,32.23
2024-08-02,600048.SH,8.26
2024-08-02,600104.SH,14.1
2024-08-02,600309.SH,71.67
2024-08-02,600438.SH,17.77
2024-08-02,600519.SH,1352.45
2024-08-02,601318.SH,41.03
2024-08-05,000001.SZ,9.83
2024-08-05,000333.SZ,61.56
2024-08-05,000651.SZ,38.29
2024-08-05,000725.SZ,3.76
2024-08-05,000858.SZ,121.15
2024-08-05,002236.SZ,13.97
2024-08-05,002352.SZ,33.23
2024-08-05,002415.SZ,27.47
2024-08-05,002714.SZ,43.45
2024-08-05,300750.SZ,174.16
2024-08-05,600000.SH,8.35
2024-08-05,600030.SH,18.47
2024-08-05,600031.SH,15.31
2024-08-05,600036.SH,32.05
2024-08-05,600048.SH,8.15
2024-08-05,600104.SH,14.11
2024-08-05,600309.SH,71.75
2024-08-05,600438.SH,17.77
2024-08-05,600519.SH,1364.19
2024-08-05,601318.SH,41.02
2024-08-06,000001.SZ,9.68
2024-08-06,000333.SZ,59.52
2024-08-06,000651.SZ,38.04
2024-08-06,000725.SZ,3.73
2024-08-06,000858.SZ,122.9
2024-08-06,002236.SZ,13.98
2024-08-06,002352.SZ,33.3
2024-08-06,002415.SZ,27.54
2024-08-06,002714.SZ,43.15
2024-08-06,300750.SZ,172.88
2024-08-06,600000.SH,8.19
2024-08-06,600030.SH,18.32
2024-08-06,600031.SH,15.2
2024-08-06,600036.SH,31.51
2024-08-06,600048.SH,8.3
2024-08-06,600104.SH,13.77
2024-08-06,600309.SH,70.93
2024-08-06,600438.SH,18.55
2024-08-06,600519.SH,1372.55
2024-08-06,601318.SH,39.98
2024-08-07,000001.SZ,9.7
2024-08-07,000333.SZ,59.24
2024-08-07,000651.SZ,37.83
2024-08-07,000725.SZ,3.74
2024-08-07,000858.SZ,122.82
2024-08-07,002236.SZ,13.75
2024-08-07,002352.SZ,33.31
2024-08-07,002415.SZ,27.34
2024-08-07,002714.SZ,42.44
2024-08-07,300750.SZ,172.84
2024-08-07,600000.SH,8.22
2024-08-07,600030.SH,18.32
2024-08-07,600031.SH,15.27
2024-08-07,600036.SH,31.55
2024-08-07,600048.SH,8.37
2024-08-07,600104.SH,13.79
2024-08-07,600309.SH,71.49
2024-08-07,600438.SH,18.63
2024-08-07,600519.SH,1376.77
2024-08-07,601318.SH,40.02
2024-08-08,000001.SZ,9.69
2024-08-08,000333.SZ,60.21
2024-08-08,000651.SZ,38.01
2024-08-08,000725.SZ,3.7
2024-08-08,000858.SZ,123.46
2024-08-08,002236.SZ,13.55
2024-08-08,002352.SZ,33.5
2024-08-08,002415.SZ,26.86
2024-08-08,002714.SZ,42.41
2024-08-08,300750.SZ,169.31
2024-08-08,600000.SH,8.29
2024-08-08,600030.SH,18.24
2024-08-08,600031.SH,15.13
2024-08-08,600036.SH,31.38
2024-08-08,600048.SH,8.34
2024-08-08,600104.SH,13.69
2024-08-08,600309.SH,72.95
2024-08-08,600438.SH,18.82
2024-08-08,600519.SH,1387.31
2024-08-08,601318.SH,39.76
2024-08-09,000001.SZ,9.73
2024-08-09,000333.SZ,60.33
2024-08-09,000651.SZ,37.98
2024-08-09,000725.SZ,3.73
2024-08-09,000858.SZ,125.21
2024-08-09,002236.SZ,13.52
2024-08-09,002352.SZ,33.85
2024-08-09,002415.SZ,27.14
2024-08-09,002714.SZ,42.36
2024-08-09,300750.SZ,169.19
2024-08-09,600000.SH,8.41
2024-08-09,600030.SH,18.27
2024-08-09,600031.SH,15.33
2024-08-09,600036.SH,31.81
2024-08-09,600048.SH,8.41
2024-08-09,600104.SH,13.48
2024-08-09,600309.SH,74.73
2024-08-09,600438.SH,18.63
2024-08-09,600519.SH,1414.68
2024-08-09,601318.SH,39.95
2024-08-12,000001.SZ,9.77
2024-08-12,000333.SZ,60.31
2024-08-12,000651.SZ,37.83
2024-08-12,000725.SZ,3.69
2024-08-12,000858.SZ,124.6
2024-08-12,002236.SZ,13.44
2024-08-12,002352.SZ,33.46
2024-08-12,002415.SZ,27.04
2024-08-12,002714.SZ,42.39
2024-08-12,300750.SZ,166.0
2024-08-12,600000.SH,8.49
2024-08-12,600030.SH,18.11
2024-08-12,600031.SH,15.22
2024-08-12,600036.SH,31.93
2024-08-12,600048.SH,8.23
2024-08-12,600104.SH,13.25
2024-08-12,600309.SH,73.46
2024-08-12,600438.SH,18.61
2024-08-12,600519.SH,1404.62
2024-08-12,601318.SH,39.66
2024-08-13,000001.SZ,9.71
2024-08-13,000333.SZ,60.92
2024-08-13,000651.SZ,37.51
2024-08-13,000725.SZ,3.68
2024-08-13,000858.SZ,122.64
2024-08-13,002236.SZ,13.38
2024-08-13,002352.SZ,32.84
2024-08-13,002415.SZ,27.0
2024-08-13,002714.SZ,43.05
2024-08-13,300750.SZ,167.58
2024-08-13,600000.SH,8.54
2024-08-13,600030.SH,18.19
2024-08-13,600031.SH,15.11
2024-08-13,600036.SH,31.76
2024-08-13,600048.SH,8.14
2024-08-13,600104.SH,13.18
2024-08-13,600309.SH,70.85
2024-08-13,600438.SH,18.38
2024-08-13,600519.SH,1390.27
2024-08-13,601318.SH,39.86
2024-08-14,000001.SZ,9.7
2024-08-14,000333.SZ,60.6
2024-08-14,000651.SZ,37.6
2024-08-14,000725.SZ,3.72
2024-08-14,000858.SZ,121.44
2024-08-14,002236.SZ,13.46
2024-08-14,002352.SZ,32.54
2024-08-14,002415.SZ,27.04
2024-08-14,002714.SZ,42.6
2024-08-14,300750.SZ,170.9
2024-08-14,600000.SH,8.54
2024-08-14,600030.SH,18.22
2024-08-14,600031.SH,14.97
2024-08-14,600036.SH,31.81
2024-08-14,600048.SH,8.12
2024-08-14,600104.SH,12.96
2024-08-14,600309.SH,69.3
2024-08-14,600438.SH,18.5
2024-08-14,600519.SH,1390.28
2024-08-14,601318.SH,39.84
2024-08-15,000001.SZ,9.66
2024-08-15,000333.SZ,60.29
2024-08-15,000651.SZ,37.63
2024-08-15,000725.SZ,3.71
2024-08-15,000858.SZ,121.41
2024-08-15,002236.SZ,13.44
2024-08-15,002352.SZ,32.63
2024-08-15,002415.SZ,27.11
2024-08-15,002714.SZ,42.53
2024-08-15,300750.SZ,170.47
2024-08-15,600000.SH,8.51
2024-08-15,600030.SH,18.2
2024-08-15,600031.SH,14.85
2024-08-15,600036.SH,31.65
2024-08-15,600048.SH,8.08
2024-08-15,600104.SH,12.91
2024-08-15,600309.SH,69.41
2024-08-15,600438.SH,18.4
2024-08-15,600519.SH,1382.33
2024-08-15,601318.SH,39.57
2024-08-16,000001.SZ,9.83
2024-08-16,000333.SZ,60.67
2024-08-16,000651.SZ,38.19
2024-08-16,000725.SZ,3.79
2024-08-16,000858.SZ,121.13
2024-08-16,002236.SZ,13.67
2024-08-16,002352.SZ,33.19
2024-08-16,002415.SZ,27.42
2024-08-16,002714.SZ,41.87
2024-08-16,300750.SZ,172.05
2024-08-16,600000.SH,8.7
2024-08-16,600030.SH,18.39
2024-08-16,600031.SH,15.22
2024-08-16,600036.SH,32.72
2024-08-16,600048.SH,8.07
2024-08-16,600104.SH,13.05
2024-08-16,600309.SH,69.14
2024-08-16,600438.SH,19.15
2024-08-16,600519.SH,1395.19
2024-08-16,601318.SH,40.58
2024-08-19,000001.SZ,9.9
2024-08-19,000333.SZ,61.67
2024-08-19,000651.SZ,38.16
2024-08-19,000725.SZ,3.79
2024-08-19,000858.SZ,121.45
2024-08-19,002236.SZ,13.54
2024-08-19,002352.SZ,33.25
2024-08-19,002415.SZ,26.52
2024-08-19,002714.SZ,40.93
2024-08-19,300750.SZ,172.32
2024-08-19,600000.SH,8.84
2024-08-19,600030.SH,18.4
2024-08-19,600031.SH,15.22
2024-08-19,600036.SH,33.03
2024-08-19,600048.SH,8.08
2024-08-19,600104.SH,13.08
2024-08-19,600309.SH,69.66
2024-08-19,600438.SH,18.82
2024-08-19,600519.SH,1403.06
2024-08-19,601318.SH,40.92
2024-08-20,000001.SZ,10.06
2024-08-20,000333.SZ,61.76
2024-08-20,000651.SZ,38.06
2024-08-20,000725.SZ,3.79
2024-08-20,000858.SZ,120.23
2024-08-20,002236.SZ,13.27
2024-08-20,002352.SZ,32.98
2024-08-20,002415.SZ,26.2
2024-08-20,002714.SZ,39.63
2024-08-20,300750.SZ,172.83
2024-08-20,600000.SH,8.88
2024-08-20,600030.SH,18.26
2024-08-20,600031.SH,15.48
2024-08-20,600036.SH,33.16
2024-08-20,600048.SH,8.0
2024-08-20,600104.SH,12.85
2024-08-20,600309.SH,68.89
2024-08-20,600438.SH,18.4
2024-08-20,600519.SH,1392.23
2024-08-20,601318.SH,41.03
2024-08-21,000001.SZ,9.99
2024-08-21,000333.SZ,62.33
2024-08-21,000651.SZ,38.25
2024-08-21,000725.SZ,3.79
2024-08-21,000858.SZ,119.68
2024-08-21,002236.SZ,13.08
2024-08-21,002352.SZ,33.02
2024-08-21,002415.SZ,26.4
2024-08-21,002714.SZ,38.43
2024-08-21,300750.SZ,171.18
2024-08-21,600000.SH,8.82
2024-08-21,600030.SH,18.18
2024-08-21,600031.SH,15.53
2024-08-21,600036.SH,32.82
2024-08-21,600048.SH,7.79
2024-08-21,600104.SH,12.75
2024-08-21,600309.SH,68.88
2024-08-21,600438.SH,18.43
2024-08-21,600519.SH,1393.89
2024-08-21,601318.SH,40.74
2024-08-22,000001.SZ,10.1
2024-08-22,000333.SZ,62.72
2024-08-22,000651.SZ,38.51
2024-08-22,000725.SZ,3.81
2024-08-22,000858.SZ,117.59
2024-08-22,002236.SZ,12.78
2024-08-22,002352.SZ,32.88
2024-08-22,002415.SZ,26.18
2024-08-22,002714.SZ,37.63
2024-08-22,300750.SZ,173.47
2024-08-22,600000.SH,8.93
2024-08-22,600030.SH,18.04
2024-08-22,600031.SH,15.41
2024-08-22,600036.SH,33.18
2024-08-22,600048.SH,7.85
2024-08-22,600104.SH,12.66
2024-08-22,600309.SH,69.04
2024-08-22,600438.SH,18.21
2024-08-22,600519.SH,1378.45
2024-08-22,601318.SH,40.97
2024-08-23,000001.SZ,10.1
2024-08-23,000333.SZ,63.88
2024-08-23,000651.SZ,38.83
2024-08-23,000725.SZ,3.8
2024-08-23,000858.SZ,118.13
2024-08-23,002236.SZ,12.78
2024-08-23,002352.SZ,32.96
2024-08-23,002415.SZ,26.12
2024-08-23,002714.SZ,37.64
2024-08-23,300750.SZ,176.15
2024-08-23,600000.SH,8.9
2024-08-23,600030.SH,18.09
2024-08-23,600031.SH,15.52
2024-08-23,600036.SH,33.07
2024-08-23,600048.SH,7.85
2024-08-23,600104.SH,12.67
2024-08-23,600309.SH,69.01
2024-08-23,600438.SH,18.08
2024-08-23,600519.SH,1384.47
2024-08-23,601318.SH,41.25
2024-08-26,000001.SZ,10.2
2024-08-26,000333.SZ,64.9
2024-08-26,000651.SZ,39.36
2024-08-26,000725.SZ,3.86
2024-08-26,000858.SZ,115.7
2024-08-26,002236.SZ,13.05
2024-08-26,002352.SZ,33.2
2024-08-26,002415.SZ,26.13
2024-08-26,002714.SZ,37.38
2024-08-26,300750.SZ,180.14
2024-08-26,600000.SH,8.83
2024-08-26,600030.SH,18.22
2024-08-26,600031.SH,15.67
2024-08-26,600036.SH,33.47
2024-08-26,600048.SH,7.81
2024-08-26,600104.SH,12.81
2024-08-26,600309.SH,68.67
2024-08-26,600438.SH,18.08
2024-08-26,600519.SH,1381.55
2024-08-26,601318.SH,42.36
2024-08-27,000001.SZ,10.15
2024-08-27,000333.SZ,65.49
2024-08-27,000651.SZ,39.31
2024-08-27,000725.SZ,3.77
2024-08-27,000858.SZ,113.26
2024-08-27,002236.SZ,12.84
2024-08-27,002352.SZ,32.67
2024-08-27,002415.SZ,26.0
2024-08-27,002714.SZ,36.59
2024-08-27,300750.SZ,180.63
2024-08-27,600000.SH,8.82
2024-08-27,600030.SH,18.12
2024-08-27,600031.SH,15.88
2024-08-27,600036.SH,33.53
2024-08-27,600048.SH,7.77
2024-08-27,600104.SH,12.71
2024-08-27,600309.SH,68.66
2024-08-27,600438.SH,17.77
2024-08-27,600519.SH,1379.54
2024-08-27,601318.SH,42.27
2024-08-28,000001.SZ,10.06
2024-08-28,000333.SZ,64.57
2024-08-28,000651.SZ,38.36
2024-08-28,000725.SZ,3.76
2024-08-28,000858.SZ,110.68
2024-08-28,002236.SZ,12.79
2024-08-28,002352.SZ,31.96
2024-08-28,002415.SZ,26.03
2024-08-28,002714.SZ,36.34
2024-08-28,300750.SZ,180.41
2024-08-28,600000.SH,8.76
2024-08-28,600030.SH,18.18
2024-08-28,600031.SH,15.94
2024-08-28,600036.SH,33.44
2024-08-28,600048.SH,7.69
2024-08-28,600104.SH,12.5
2024-08-28,600309.SH,68.68
2024-08-28,600438.SH,17.85
2024-08-28,600519.SH,1353.83
2024-08-28,601318.SH,42.24
2024-08-29,000001.SZ,9.89
2024-08-29,000333.SZ,63.95
2024-08-29,000651.SZ,38.78
2024-08-29,000725.SZ,3.8
2024-08-29,000858.SZ,112.85
2024-08-29,002236.SZ,12.93
2024-08-29,002352.SZ,32.69
2024-08-29,002415.SZ,26.01
2024-08-29,002714.SZ,36.74
2024-08-29,300750.SZ,178.31
2024-08-29,600000.SH,8.53
2024-08-29,600030.SH,18.31
2024-08-29,600031.SH,15.88
2024-08-29,600036.SH,32.9
2024-08-29,600048.SH,7.63
2024-08-29,600104.SH,12.54
2024-08-29,600309.SH,68.67
2024-08-29,600438.SH,17.86
2024-08-29,600519.SH,1358.75
2024-08-29,601318.SH,41.77
2024-08-30,000001.SZ,9.89
2024-08-30,000333.SZ,63.38
2024-08-30,000651.SZ,38.36
2024-08-30,000725.SZ,3.86
2024-08-30,000858.SZ,114.47
2024-08-30,002236.SZ,13.14
2024-08-30,002352.SZ,34.37
2024-08-30,002415.SZ,26.04
2024-08-30,002714.SZ,36.53
2024-08-30,300750.SZ,179.94
2024-08-30,600000.SH,8.38
2024-08-30,600030.SH,18.57
2024-08-30,600031.SH,15.35
2024-08-30,600036.SH,32.12
2024-08-30,600048.SH,7.7
2024-08-30,600104.SH,12.2
2024-08-30,600309.SH,69.29
2024-08-30,600438.SH,18.57
2024-08-30,600519.SH,1383.37
2024-08-30,601318.SH,42.02
2024-09-02,000001.SZ,9.87
2024-09-02,000333.SZ,64.44
2024-09-02,000651.SZ,39.61
2024-09-02,000725.SZ,3.81
2024-09-02,000858.SZ,116.64
2024-09-02,002236.SZ,13.34
2024-09-02,002352.SZ,34.98
2024-09-02,002415.SZ,26.17
2024-09-02,002714.SZ,37.42
2024-09-02,300750.SZ,180.14
2024-09-02,600000.SH,8.35
2024-09-02,600030.SH,18.76
2024-09-02,600031.SH,16.12
2024-09-02,600036.SH,31.84
2024-09-02,600048.SH,7.83
2024-09-02,600104.SH,12.17
2024-09-02,600309.SH,69.99
2024-09-02,600438.SH,18.2
2024-09-02,600519.SH,1373.52
2024-09-02,601318.SH,42.75
2024-09-03,000001.SZ,9.79
2024-09-03,000333.SZ,65.0
2024-09-03,000651.SZ,40.01
2024-09-03,000725.SZ,3.82
2024-09-03,000858.SZ,116.64
2024-09-03,002236.SZ,13.33
2024-09-03,002352.SZ,35.02
2024-09-03,002415.SZ,26.06
2024-09-03,002714.SZ,37.41
2024-09-03,300750.SZ,179.16
2024-09-03,600000.SH,8.2
2024-09-03,600030.SH,18.76
2024-09-03,600031.SH,16.21
2024-09-03,600036.SH,31.4
2024-09-03,600048.SH,7.72
2024-09-03,600104.SH,12.07
2024-09-03,600309.SH,69.69
2024-09-03,600438.SH,18.06
2024-09-03,600519.SH,1371.57
2024-09-03,601318.SH,42.38
2024-09-04,000001.SZ,9.79
2024-09-04,000333.SZ,65.36
2024-09-04,000651.SZ,40.23
2024-09-04,000725.SZ,3.83
2024-09-04,000858.SZ,116.67
2024-09-04,002236.SZ,13.42
2024-09-04,002352.SZ,35.63
2024-09-04,002415.SZ,26.21
2024-09-04,002714.SZ,37.26
2024-09-04,300750.SZ,183.97
2024-09-04,600000.SH,8.23
2024-09-04,600030.SH,18.9
2024-09-04,600031.SH,16.18
2024-09-04,600036.SH,31.35
2024-09-04,600048.SH,7.68
2024-09-04,600104.SH,12.08
2024-09-04,600309.SH,69.58
2024-09-04,600438.SH,18.93
2024-09-04,600519.SH,1378.19
2024-09-04,601318.SH,41.76
2024-09-05,000001.SZ,9.77
2024-09-05,000333.SZ,63.48
2024-09-05,000651.SZ,39.95
2024-09-05,000725.SZ,3.84
2024-09-05,000858.SZ,116.15
2024-09-05,002236.SZ,13.49
2024-09-05,002352.SZ,35.29
